291,雷迪森偏光眼镜,汽车用品,,副,291,,4.0000,320.0000,80.0000,299.0000,299.0000
292,亚路发银离子覆膜,美容用品,,套,292,,0.0000,0.0000,95.0000,380.0000,380.0000
293,亚路发杀菌清洁套装,美容用品,,套,293,,0.0000,0.0000,175.0000,580.0000,580.0000
294,亚路发空调清洗喷雾,美容用品,,支,294,,0.0000,0.0000,30.0000,180.0000,180.0000
295,轩尼诗特醇 700ml老装,红酒,,瓶,295,,0.0000,0.0000,350.0000,558.0000,558.0000
296,轩尼诗XO1L 旧装,红酒,,瓶,296,,0.0000,0.0000,1380.0000,2380.0000,2380.0000
297,360倒车影视,汽车用品,,台,297,,0.0000,0.0000,0.0000,3980.0000,3980.0000
298,解码器,汽车用品,,个,298,,0.0000,0.0000,0.0000,1800.0000,1800.0000
299,天幕A15,汽车用品,,台,299,,-1.0000,0.0000,0.0000,0.0000,0.0000
300,曼佐尼,红酒,,瓶,300,,10.0000,280.0000,28.0000,89.0000,89.0000
301,燃油净化剂,美容用品,,支,301,,0.0000,0.0000,21.0000,50.0000,50.0000
302,轮胎225/60R16,维修配件,,条,302,,0.0000,0.0000,500.0000,0.0000,0.0000
303,机油格,维修配件,,个,303,,0.0000,0.0000,40.0000,0.0000,0.0000
304,补胎,维修配件,,个,304,,-2.0000,-120.0000,60.0000,0.0000,0.0000
305,罗汉果,耗材,,斤,305,,0.0000,0.0000,35.0000,0.0000,0.0000
306,马爹利300周年1000ml,红酒,,支,306,,0.0000,0.0000,1650.0000,2480.0000,2480.0000
307,巴若莎莫斯卡托红起泡酒,红酒,,瓶,307,,0.0000,0.0000,30.0000,126.0000,126.0000
308,飞天茅台,红酒,2013年,件,308,,0.0000,0.0000,900.0000,1180.0000,1180.0000
309,轮胎235/45R17,维修配件,,条,309,,0.0000,0.0000,0.0000,0.0000,0.0000
310,启停宝1L,汽车用品,1L,桶,310,,-1.0000,0.0000,0.0000,128.0000,128.0000
311,极护1L,汽车用品,1L,桶,311,,4.0000,0.0000,0.0000,160.0000,160.0000
312,美孚金装1L,汽车用品,1L,桶,312,,1.0000,0.0000,0.0000,180.0000,180.0000
313,美孚银装1L,汽车用品,1L,桶,313,,1.0000,115.0000,115.0000,160.0000,160.0000
314,梦仕开司米纶地毯,汽车用品,,套,314,,0.0000,0.0000,1140.0000,2280.0000,2280.0000
315,儿童安全座椅,汽车用品,,个,315,,-1.0000,-786.0000,786.0000,0.0000,0.0000
316,人头马1738,红酒,,瓶,316,,0.0000,0.0000,550.0000,888.0000,888.0000
317,人头马1988,红酒,,瓶,317,,0.0000,0.0000,1430.0000,1880.0000,1880.0000
318,轩尼诗特醇1000ML新装,红酒,,瓶,318,,0.0000,0.0000,360.0000,568.0000,568.0000
319,奔富128,红酒,,瓶,319,,0.0000,0.0000,220.0000,350.0000,350.0000
320,奥迪下中网,汽车用品,,只,320,,0.0000,0.0000,120.0000,120.0000,120.0000
321,太子湖,红酒,750ml,支,321,,0.0000,0.0000,65.0000,288.0000,288.0000
322,蓝带白色vsop,红酒,1000ml,瓶,322,,0.0000,0.0000,750.0000,950.0000,950.0000
323,轩尼诗XO,红酒,3L,瓶,323,,0.0000,0.0000,5200.0000,6300.0000,6300.0000
324,马爹利名仕 1.5L,红酒,1.5L,瓶,324,,0.0000,0.0000,930.0000,1280.0000,1280.0000
325,马爹利名仕 700ML,红酒,700ML,支,325,,0.0000,0.0000,365.0000,465.0000,465.0000
326,天幕侧挡A40,汽车用品,,台,326,,0.0000,0.0000,0.0000,1200.0000,1200.0000
327,轮胎255/50R19,快修用品,255/50R19,条,327,,0.0000,0.0000,0.0000,0.0000,0.0000
328,全能水,耗材,,支,328,,0.0000,0.0000,60.0000,0.0000,0.0000
329,电池线(600A),美容用品,,套,329,,0.0000,0.0000,40.0000,0.0000,0.0000
330,DK004 鸵鸟纹,汽车用品,,个,330,,0.0000,0.0000,168.0000,168.0000,168.0000
331,瓦尔塔电池L2-400L,汽车用品,60AH,个,331,,-1.0000,-460.0000,460.0000,720.0000,720.0000
332,TDL风口刷,汽车用品,,个,332,,0.0000,0.0000,7.0000,0.0000,0.0000
333,汽车风口刷,汽车用品,,个,333,,0.0000,0.0000,4.8000,0.0000,0.0000
334,车载冰箱,汽车用品,,台,334,,0.0000,0.0000,500.0000,0.0000,0.0000
335,S3686有线雷达,汽车用品,,套,335,,1.0000,320.0000,320.0000,0.0000,0.0000
336,轩尼诗XO 700ML,红酒,700ML,支,336,,0.0000,0.0000,980.0000,1280.0000,1280.0000
337,瓦尔塔电池H9-110-LT2H,汽车用品,,个,337,,0.0000,0.0000,1180.0000,0.0000,0.0000
338,人头马酒窖精选,红酒,1000ML,支,338,,0.0000,0.0000,340.0000,550.0000,550.0000
339,洗车毛巾,耗材,,条,339,,0.0000,0.0000,6.2700,0.0000,0.0000
340,松下电池,汽车用品,粒,粒,340,,75.0000,187.5000,2.5000,15.0000,15.0000
341,万胜电池,汽车用品,粒,粒,341,,43.0000,43.0000,1.0000,10.0000,10.0000
342,伍尔特异味消除剂,汽车用品,,瓶,342,,-1.0000,0.0000,0.0000,38.0000,38.0000
343,古帝干邑XO,红酒,93年700ML,瓶,343,,0.0000,0.0000,1000.0000,1680.0000,1680.0000
344,极致保护蜡,汽车用品,946ML,支,344,,0.0000,0.0000,95.0000,0.0000,0.0000
345,高级棕铜黄金蜡,汽车用品,338g,支,345,,0.0000,0.0000,180.0000,0.0000,0.0000
346,耗材,耗材,,包,346,,0.0000,0.0000,10.0000,0.0000,0.0000
347,邓禄普轮胎,汽车用品,,条,347,,0.0000,0.0000,1130.0000,1800.0000,1800.0000
348,米其林轮胎,汽车用品,,条,348,,-2.0000,0.0000,0.0000,1400.0000,1400.0000
349,瓦尔塔电池 80D26L,汽车用品,,个,349,,0.0000,0.0000,0.0000,840.0000,840.0000
350,华宝智能座垫,汽车用品,,套,350,,-1.0000,-1180.0000,1180.0000,0.0000,0.0000
351,倍耐力225/45R18,汽车用品,,条,351,,0.0000,0.0000,1300.0000,1700.0000,1700.0000
352,马爹利XO 1L,红酒,1L,支,352,,0.0000,0.0000,1430.0000,1880.0000,1880.0000
353,倍耐力225/60R17 P4,快修用品,,条,353,,0.0000,0.0000,540.0000,780.0000,780.0000
354,DK014 鸵鸟纹,汽车用品,,个,354,,0.0000,0.0000,84.0000,168.0000,168.0000
355,防爆膜威固K28,汽车用品,,台,355,,0.0000,0.0000,0.0000,0.0000,0.0000
356,卡仕达后视镜导航一体机,汽车用品,,个,356,,2.0000,3900.0000,1950.0000,2880.0000,2880.0000
357,轩尼诗礼盒,红酒,,盒,357,,0.0000,0.0000,2450.0000,2550.0000,2550.0000
358,威固侧后挡K14,汽车用品,,个,358,,0.0000,0.0000,816.0000,1330.0000,1330.0000
359,PB003 头层真皮,汽车用品,,个,359,,0.0000,0.0000,0.0000,145.0000,145.0000
360,仪表台翻新,汽车用品,,台,360,,1.0000,800.0000,800.0000,2800.0000,2800.0000
361,收银台高凳,耗材,,张,361,,1.0000,85.0000,85.0000,0.0000,0.0000
362,鼎钢真皮钥匙扣车标,汽车用品,豆沙色,个,362,,0.0000,0.0000,39.0000,78.0000,78.0000
363,红垫心,美容用品,,个,363,,0.0000,0.0000,30.0000,0.0000,0.0000
364,顶棚翻新,维修配件,,台,364,,0.0000,0.0000,600.0000,1500.0000,1500.0000
365,法雷奥无骨优选雨刮片26寸,汽车用品,,个,365,,1.0000,36.0000,36.0000,70.0000,70.0000
366,美光M2601,耗材,,桶,366,,-3.0000,-744.0000,248.0000,0.0000,0.0000
367,瓦尔塔46B24L,汽车用品,,个,367,,-1.0000,-540.0000,540.0000,0.0000,0.0000
368,固特异225/50R17,汽车用品,,条,368,,0.0000,0.0000,650.0000,0.0000,0.0000
369,亚路发微晶蜡,保养用品,,盒,369,,-3.0000,-60.0000,20.0000,0.0000,0.0000
370,鼎钢饰品勇者归来 CK001,汽车用品,,个,370,,0.0000,0.0000,64.0000,128.0000,128.0000
371,鼎钢饰品 DK004 鸵鸟纹,汽车用品,,个,371,,0.0000,0.0000,84.0000,168.0000,168.0000
372,绿驰全车脚垫,汽车用品,,套,372,,0.0000,0.0000,880.0000,1400.0000,1400.0000
373,车世界雨刮精,汽车用品,,瓶,373,,0.0000,0.0000,2.2000,0.0000,0.0000
374,车身贴膜,保养用品,,个,374,,0.0000,0.0000,1680.0000,2400.0000,2400.0000
375,镀晶原液,耗材,,支,375,,-7.0000,-1050.0000,150.0000,0.0000,0.0000
376,泡沫清洗格,耗材,,个,376,,0.0000,0.0000,130.0000,0.0000,0.0000
377,优步后视镜导航,汽车用品,,个,377,,1.0000,1620.0000,1620.0000,2980.0000,2980.0000
378,天幕前档HH70,汽车用品,,台,378,,0.0000,0.0000,1375.0000,2500.0000,2500.0000
379,吸尘机,耗材,,台,379,,1.0000,340.0000,340.0000,0.0000,0.0000
380,天幕前档SS70,汽车用品,,台,380,,0.0000,0.0000,0.0000,600.0000,600.0000
381,天幕侧挡SQ28,汽车用品,,台,381,,0.0000,0.0000,800.0000,800.0000,800.0000
382,小喷壶,固定资产,,个,382,,11.0000,165.0000,15.0000,0.0000,0.0000
383,蜡壶,耗材,,个,383,,0.0000,0.0000,6.0000,0.0000,0.0000
384,杰红轮,耗材,,桶,384,,0.0000,0.0000,360.0000,0.0000,0.0000
385,科磨泥布,耗材,,个,385,,0.0000,0.0000,35.0000,0.0000,0.0000
386,99丽彩防水蜡,耗材,,瓶,386,,0.0000,0.0000,90.0000,0.0000,0.0000
387,99丽彩黑蜡,耗材,,瓶,387,,0.0000,0.0000,45.0000,0.0000,0.0000
388,车仆防水蜡,耗材,,瓶,388,,0.0000,0.0000,35.0000,0.0000,0.0000
389,力喷壶,固定资产,,个,389,,20.0000,300.0000,15.0000,0.0000,0.0000
390,棕榈精油,美容用品,,盒,390,,0.0000,0.0000,45.2500,0.0000,0.0000
391,玻璃镀膜液,美容用品,,瓶,391,,0.0000,0.0000,500.0000,0.0000,0.0000
392,环保储物罐,固定资产,,个,392,,4.0000,112.0000,28.0000,0.0000,0.0000
393,手写荧光笔,固定资产,,支,393,,1.0000,36.5000,36.5000,0.0000,0.0000
394,手写荧光板,固定资产,,个,394,,1.0000,171.5000,171.5000,0.0000,0.0000
395,灯片,固定资产,,个,395,,1.0000,65.0000,65.0000,0.0000,0.0000
396,外挂显示屏,汽车用品,,台,396,,0.0000,0.0000,200.0000,0.0000,0.0000
397,360无缝全景,汽车用品,,个,397,,0.0000,0.0000,1800.0000,0.0000,0.0000
398,二合一蜡水,耗材,桶,桶,398,,0.0000,0.0000,135.0000,0.0000,0.0000
399,地毯清洗架,固定资产,个,个,399,,1.0000,1300.0000,1300.0000,0.0000,0.0000
400,脚垫,固定资产,张,张,400,,14.0000,0.0000,0.0000,0.0000,0.0000
401,小水桶,固定资产,个,个,401,,2.0000,18.0000,9.0000,0.0000,0.0000
402,法雷奥优选无骨雨刮16寸,汽车用品,条,个,402,,2.0000,112.0000,56.0000,180.0000,180.0000
403,法雷奥优选无骨雨刮18寸,汽车用品,个,个,403,,0.0000,0.0000,29.0000,180.0000,180.0000
404,法雷奥无骨优选雨刮19寸,汽车用品,个,个,404,,1.0000,33.0000,33.0000,180.0000,180.0000
405,法雷奥无骨优选雨刮20寸,汽车用品,个,个,405,,1.0000,33.0000,33.0000,180.0000,180.0000
406,法雷奥无骨优选雨刮21寸,汽车用品,个,个,406,,0.0000,0.0000,33.0000,180.0000,180.0000
407,法雷奥无骨优选雨刮22寸,汽车用品,个,个,407,,2.0000,66.0000,33.0000,180.0000,180.0000
408,99补色蜡,耗材,支,支,408,,0.0000,0.0000,0.0000,0.0000,0.0000
409,长黄毛刷,耗材,支,支,409,,0.0000,0.0000,0.0000,0.0000,0.0000
410,99水蜡,耗材,支,支,410,,0.0000,0.0000,0.0000,0.0000,0.0000
411,水泥克星,耗材,支,支,411,,0.0000,0.0000,0.0000,0.0000,0.0000
412,去污蜡,耗材,支,支,412,,0.0000,0.0000,0.0000,0.0000,0.0000
413,杰机油,耗材,瓶,瓶,413,,0.0000,0.0000,0.0000,0.0000,0.0000
414,车漆修复蜡1L,耗材,瓶,瓶,414,,0.0000,0.0000,0.0000,0.0000,0.0000
415,塑胶亮化蜡1L,耗材,瓶,瓶,415,,0.0000,0.0000,0.0000,0.0000,0.0000
416,对讲机,固定资产,个,个,416,,0.0000,0.0000,280.0000,0.0000,0.0000
417,美孚金装4L,汽车用品,支,支,417,,-3.0000,-1464.0000,488.0000,680.0000,680.0000
418,瓦尔塔H7-82LT2H,汽车用品,个,个,418,,0.0000,0.0000,650.0000,1680.0000,1680.0000
419,优步行车记录仪,汽车用品,个,个,419,,0.0000,0.0000,400.0000,600.0000,600.0000
420,多用篮,固定资产,个,个,420,,8.0000,48.0000,6.0000,0.0000,0.0000
421,八升水桶,固定资产,个,个,421,,8.0000,64.0000,8.0000,0.0000,0.0000
422,购物篮,固定资产,个,个,422,,2.0000,32.0000,16.0000,0.0000,0.0000
423,小号油斗,耗材,个,个,423,,0.0000,0.0000,0.8000,0.0000,0.0000
424,车衣,汽车用品,张,张,424,,0.0000,0.0000,65.0000,200.0000,200.0000
425,前碟刹碟,维修配件,个,个,425,,0.0000,0.0000,220.0000,400.0000,400.0000
426,卡莱斯车身膜,汽车用品,台,台,426,,0.0000,0.0000,6300.0000,10000.0000,10000.0000
427,仙人指路智能后视镜,汽车用品,个,个,427,,0.0000,0.0000,2780.0000,0.0000,0.0000
428,巴西棕榈蜡,美容用品,瓶,瓶,428,,0.0000,0.0000,25.0000,0.0000,0.0000
429,龙士达提篮,固定资产,个,个,429,,2.0000,378.0000,189.0000,0.0000,0.0000
430,风尚优雅座垫,汽车用品,套,套,430,,0.0000,0.0000,1440.0000,2880.0000,2880.0000
431,法雷奥优选无骨雨刮片26寸,汽车用品,个,个,431,,2.0000,72.0000,36.0000,180.0000,180.0000
432,洗车液,耗材,桶,桶,432,,0.0000,0.0000,350.0000,0.0000,0.0000
433,车载沉香香炉,汽车用品,套,套,433,,5.0000,1850.0000,370.0000,680.0000,680.0000
434,紫砂沉香香炉,汽车用品,套,套,434,,1.0000,370.0000,370.0000,680.0000,680.0000
435,白瓷沉香香炉,汽车用品,套,套,435,,1.0000,370.0000,370.0000,680.0000,680.0000
436,轮胎蜡,耗材,桶,套,436,,0.0000,0.0000,260.0000,0.0000,0.0000
437,米其林285/40ZR19,维修配件,条,条,437,,-1.0000,-2200.0000,2200.0000,3000.0000,3000.0000
438,瓦尔塔H7-110LFH,汽车用品,个,个,438,,0.0000,0.0000,1180.0000,2200.0000,2200.0000
439,邓禄普轮胎255/40R19,维修配件,条,条,439,,0.0000,0.0000,1530.0000,2580.0000,2580.0000
440,3214三坊纯棉汽车四季垫纯色系列咖啡色,汽车用品,套,套,440,,1.0000,1368.0000,1368.0000,2280.0000,2280.0000
441,洗衣机,固定资产,台,台,441,,2.0000,1000.0000,500.0000,0.0000,0.0000
442,门板翻新,快修用品,个,个,442,,0.0000,0.0000,350.0000,600.0000,600.0000
443,倍耐力245/50R18,维修配件,条,条,443,,0.0000,0.0000,1200.0000,2000.0000,2000.0000
444,倍耐力275/45R18,维修配件,条,条,444,,0.0000,0.0000,1320.0000,2300.0000,2300.0000
445,空调出风口,维修配件,个,个,445,,0.0000,0.0000,750.0000,2000.0000,2000.0000
446,美光D10801,耗材,桶,桶,446,,1.0000,168.0000,168.0000,0.0000,0.0000
447,美光M20501,耗材,桶,桶,447,,0.0000,0.0000,480.0000,0.0000,0.0000
448,红外线摄像头,汽车用品,个,个,448,,1.0000,80.0000,80.0000,180.0000,180.0000
449,8511记忆棉颈枕米色,汽车用品,个,个,449,,0.0000,0.0000,118.8000,198.0000,198.0000
450,8517记忆棉颈枕灰色,汽车用品,个,个,450,,2.0000,236.0000,118.0000,198.0000,198.0000
451,8516记忆棉颈枕黑色,汽车用品,个,个,451,,2.0000,237.6000,118.8000,198.0000,198.0000
452,8518记忆棉颈枕咖啡色,汽车用品,个,个,452,,2.0000,237.6000,118.8000,198.0000,198.0000
453,8515记忆棉颈枕红色,汽车用品,个,个,453,,2.0000,236.0000,118.0000,198.0000,198.0000
454,8611波点颈枕红+白,汽车用品,个,个,454,,2.0000,236.0000,118.0000,198.0000,198.0000
455,8612波点颈枕黑+白,汽车用品,个,个,455,,1.0000,118.8000,118.8000,198.0000,198.0000
456,8613波点颈棉米+咖啡,汽车用品,个,个,456,,2.0000,237.6000,118.8000,198.0000,198.0000
457,8521腰枕米色,汽车用品,个,个,457,,0.0000,0.0000,208.8000,348.0000,348.0000
458,8527腰垫灰色,汽车用品,个,个,458,,1.0000,208.8000,208.8000,348.0000,348.0000
459,8526腰垫黑色,汽车用品,个,个,459,,0.0000,0.0000,208.8000,348.0000,348.0000
460,8528腰垫咖啡色,汽车用品,个,个,460,,1.0000,208.8000,208.8000,348.0000,348.0000
461,8525腰垫红色,汽车用品,个,个,461,,1.0000,208.8000,208.8000,348.0000,348.0000
462,8621腰垫红+白,汽车用品,个,个,462,,0.0000,0.0000,208.8000,348.0000,348.0000
463,8622腰垫黑+白,汽车用品,个,个,463,,0.0000,0.0000,208.8000,348.0000,348.0000
464,8623波点腰垫米+咖啡色,汽车用品,个,个,464,,1.0000,208.8000,208.8000,348.0000,348.0000
465,8621波点腰垫红+白色,汽车用品,个,个,465,,1.0000,208.8000,208.8000,348.0000,348.0000
466,8622波点腰垫黑+白色,汽车用品,个,个,466,,1.0000,208.8000,208.8000,348.0000,348.0000
467,5132拼皮方向盘套灰色,汽车用品,个,个,467,,1.0000,160.8000,160.8000,268.0000,268.0000
468,5133拼皮方向盘套黑色,汽车用品,个,个,468,,2.0000,321.6000,160.8000,268.0000,268.0000
469,5134拼皮方向盘套咖啡色,汽车用品,个,个,469,,2.0000,321.6000,160.8000,268.0000,268.0000
470,5135拼皮方向盘套红色,汽车用品,个,个,470,,1.0000,160.8000,160.8000,268.0000,268.0000
471,拼皮方向盘红白波点色,汽车用品,个,个,471,,1.0000,160.8000,160.8000,268.0000,268.0000
472,5142方向盘套黑白波点,汽车用品,个,个,472,,2.0000,321.6000,160.8000,268.0000,268.0000
473,5143方向盘套米啡波点,汽车用品,个,个,473,,2.0000,321.6000,160.8000,268.0000,268.0000
474,3321空调被波点红+白,汽车用品,个,个,474,,1.0000,298.8000,298.8000,498.0000,498.0000
475,3322空调被波点黑+白,汽车用品,个,个,475,,1.0000,298.8000,298.8000,498.0000,498.0000
476,3323空调被波点米+啡,汽车用品,个,个,476,,1.0000,298.8000,298.8000,498.0000,498.0000
477,3331空调被苏格兰米色,汽车用品,个,个,477,,1.0000,298.8000,298.8000,498.0000,498.0000
478,3332空调被苏格兰黑色,汽车用品,个,个,478,,1.0000,298.8000,298.8000,498.0000,498.0000
479,3222四季垫波点黑+白色,汽车用品,套,套,479,,1.0000,1368.0000,1368.0000,2280.0000,2280.0000
480,3213四季垫黑色,汽车用品,套,套,480,,0.0000,0.0000,1368.0000,2280.0000,2280.0000
481,8526纯棉腰垫黑色,汽车用品,个,个,481,,2.0000,417.6000,208.8000,348.0000,348.0000
482,美孚银装4L,保养用品,支,支,482,,0.0000,0.0000,394.0000,580.0000,580.0000
483,嘉实多极护4L,保养用品,支,支,483,,2.0000,890.0000,445.0000,680.0000,680.0000
484,嘉实多极护1L,保养用品,支,支,484,,1.0000,126.0000,126.0000,180.0000,180.0000
485,嘉实多磁护4L,保养用品,支,支,485,,2.0000,570.0000,285.0000,280.0000,280.0000
486,嘉实多磁护1L,保养用品,支,支,486,,2.0000,160.0000,80.0000,160.0000,160.0000
487,快驰4L,保养用品,支,支,487,,0.0000,0.0000,90.0000,0.0000,0.0000
488,W01313122-36,个人用品,个,个,488,,0.0000,0.0000,784.5000,1569.0000,1569.0000
489,W01322741-02,个人用品,个,个,489,,0.0000,0.0000,1019.5000,2039.0000,2039.0000
490,C120509-1JAT,个人用品,个,个,490,,0.0000,0.0000,264.0000,528.0000,528.0000
491,C120509-2JAT,个人用品,个,个,491,,0.0000,0.0000,219.0000,438.0000,438.0000
492,C120509-3JAT,个人用品,个,个,492,,0.0000,0.0000,219.0000,438.0000,438.0000
493,C120618-1JTC,个人用品,个,个,493,,0.0000,0.0000,279.0000,558.0000,558.0000
494,C120618-2JTC,个人用品,个,个,494,,0.0000,0.0000,219.0000,438.0000,438.0000
495,C120618-3JTC,个人用品,个,个,495,,0.0000,0.0000,219.0000,438.0000,438.0000
496,C120687-1FZF,个人用品,个,个,496,,0.0000,0.0000,299.0000,598.0000,598.0000
497,C120687-2FZF,个人用品,个,个,497,,0.0000,0.0000,264.0000,528.0000,528.0000
498,C120687-3FZF,个人用品,个,个,498,,0.0000,0.0000,264.0000,528.0000,528.0000
499,C120913-1AFL,个人用品,个,个,499,,0.0000,0.0000,279.0000,558.0000,558.0000
500,C-618682X-1DK,个人用品,个,个,500,,0.0000,0.0000,214.0000,428.0000,428.0000
501,C-618683A-13DK,个人用品,个,个,501,,0.0000,0.0000,229.0000,458.0000,458.0000
502,C220931-2PHS,个人用品,个,个,502,,0.0000,0.0000,269.0000,538.0000,538.0000
503,CB07-CX336045-108,个人用品,个,个,503,,0.0000,0.0000,294.0000,588.0000,588.0000
504,CB33B-E932349-408,个人用品,个,个,504,,0.0000,0.0000,469.0000,938.0000,938.0000
505,CB33B-E9281092-308,个人用品,个,个,505,,0.0000,0.0000,499.0000,998.0000,998.0000
506,CB33B-E9051708-309,个人用品,个,个,506,,0.0000,0.0000,749.0000,1498.0000,1498.0000
507,SC0008-1170-01,个人用品,个,个,507,,0.0000,0.0000,340.0000,680.0000,680.0000
508,LC1190-1142-01,个人用品,个,个,508,,0.0000,0.0000,390.0000,780.0000,780.0000
509,LC1152-1141-01,个人用品,个,个,509,,0.0000,0.0000,340.0000,680.0000,680.0000
510,LC1138-197-01,个人用品,个,个,510,,0.0000,0.0000,390.0000,780.0000,780.0000
511,LC1207-1142-01,个人用品,个,个,511,,0.0000,0.0000,340.0000,680.0000,680.0000
512,LC1045-197-01,个人用品,个,个,512,,0.0000,0.0000,440.0000,880.0000,880.0000
513,LC1173-3141-04,个人用品,个,个,513,,0.0000,0.0000,290.0000,580.0000,580.0000
514,LC1152-5141-03,个人用品,个,个,514,,0.0000,0.0000,240.0000,480.0000,480.0000
515,CDGZ3209-009A,个人用品,个,个,515,,0.0000,0.0000,690.0000,1380.0000,1380.0000
516,CDGZ3209-010A,个人用品,个,个,516,,0.0000,0.0000,690.0000,1380.0000,1380.0000
517,CDGZ3003-338A,个人用品,个,个,517,,0.0000,0.0000,540.0000,1080.0000,1080.0000
518,CDGZ3012-008A,个人用品,个,个,518,,0.0000,0.0000,1340.0000,2680.0000,2680.0000
519,CDGZ3012-007A,个人用品,个,个,519,,0.0000,0.0000,1340.0000,2680.0000,2680.0000
520,CD013-006L-3,个人用品,个,个,520,,0.0000,0.0000,329.0000,658.0000,658.0000
521,CD3015-041B-10,个人用品,个,个,521,,0.0000,0.0000,224.0000,448.0000,448.0000
522,C320603-1FAT,个人用品,个,个,522,,0.0000,0.0000,79.0000,158.0000,158.0000
523,C111092-7JAT,个人用品,个,个,523,,0.0000,0.0000,109.0000,218.0000,218.0000
524,D120333-5A,个人用品,个,个,524,,0.0000,0.0000,219.0000,438.0000,438.0000
525,D220218-5A,个人用品,个,个,525,,0.0000,0.0000,164.0000,328.0000,328.0000
526,D3206565-5A,个人用品,个,个,526,,0.0000,0.0000,214.0000,428.0000,428.0000
527,D120722-5B,个人用品,个,个,527,,0.0000,0.0000,239.0000,478.0000,478.0000
528,CD9113-242B,个人用品,个,个,528,,0.0000,0.0000,290.0000,580.0000,580.0000
529,CDGZ8207-334C,个人用品,个,个,529,,0.0000,0.0000,640.0000,1280.0000,1280.0000
530,CD83-023J,个人用品,个,个,530,,0.0000,0.0000,1290.0000,2580.0000,2580.0000
531,CDGZ8309-171C,个人用品,个,个,531,,0.0000,0.0000,469.0000,938.0000,938.0000
532,CDGZ8304-169C,个人用品,个,个,532,,0.0000,0.0000,594.0000,1188.0000,1188.0000
533,CD8301-001B,个人用品,个,个,533,,0.0000,0.0000,1090.0000,2180.0000,2180.0000
534,CDGZ1014-351A,个人用品,个,个,534,,0.0000,0.0000,1490.0000,2980.0000,2980.0000
535,CDGZ1002-271C,个人用品,个,个,535,,0.0000,0.0000,1490.0000,2980.0000,2980.0000
536,CD1001-122A-11,个人用品,个,个,536,,0.0000,0.0000,1590.0000,3180.0000,3180.0000
537,CB33B-E9051708-209,个人用品,个,个,537,,0.0000,0.0000,899.0000,1798.0000,1798.0000
538,LG0055-266-03,个人用品,个,个,538,,0.0000,0.0000,840.0000,1680.0000,1680.0000
539,CD6007-029C-15,个人用品,个,个,539,,0.0000,0.0000,1490.0000,2980.0000,2980.0000
540,TCJ-TF32A,个人用品,个,个,540,,0.0000,0.0000,358.8000,598.0000,598.0000
541,TE-TC181A,个人用品,个,个,541,,0.0000,0.0000,238.2000,397.0000,397.0000
542,TCJ-F16E,个人用品,个,个,542,,0.0000,0.0000,418.8000,698.0000,698.0000
543,CB-S15,个人用品,个,个,543,,0.0000,0.0000,284.8000,458.0000,458.0000
544,CB-Z37,个人用品,个,个,544,,0.0000,0.0000,196.8000,328.0000,328.0000
545,沥青水,耗材,桶,桶,545,,0.0000,0.0000,165.0000,0.0000,0.0000
546,香薰瓶,耗材,个,个,546,,0.0000,0.0000,205.0000,0.0000,0.0000
547,香薰水,耗材,瓶,瓶,547,,0.0000,0.0000,94.9100,0.0000,0.0000
548,瓦尔塔H6-72L-T2M,维修配件,个,个,548,,1.0000,503.0000,503.0000,980.0000,980.0000
549,吸尘机扁咀,耗材,个,个,549,,10.0000,50.0000,5.0000,0.0000,0.0000
550,强生花洒,固定资产,个,个,550,,8.0000,600.0000,75.0000,0.0000,0.0000
551,空调滤,维修配件,个,个,551,,0.0000,0.0000,25.0000,100.0000,100.0000
552,内饰净化护理套装,美容用品,套,套,552,,2.0000,256.0000,128.0000,0.0000,0.0000
553,法雷奥优选雨刮24寸,汽车用品,24,个,553,,4.0000,144.0000,36.0000,118.0000,118.0000
554,法雷奥优选无骨雨刮28寸,汽车用品,28,个,554,,1.0000,36.0000,36.0000,120.0000,120.0000
555,法雷奥优静无骨雨刮24寸,汽车用品,24,个,555,,0.0000,0.0000,64.0000,180.0000,180.0000
556,瓦尔塔D26-70-L-T2-M,汽车用品,个,个,556,,0.0000,0.0000,480.0000,880.0000,880.0000
557,瓦尔塔D26-70-R-T2-M,汽车用品,个,个,557,,1.0000,480.0000,480.0000,880.0000,880.0000
558,瓦尔塔G86-55-R-T2-M,汽车用品,个,个,558,,1.0000,430.0000,430.0000,800.0000,800.0000
559,瓦尔塔H5-60-L-T2-M,汽车用品,个,个,559,,0.0000,0.0000,460.0000,890.0000,890.0000
560,瓦尔塔B24-45-L-T1-M,汽车用品,个,个,560,,1.0000,320.0000,320.0000,680.0000,680.0000
561,固特异轮胎,维修配件,条,条,561,,0.0000,0.0000,630.0000,0.0000,0.0000
562,3211纯色系列米色A套餐,汽车用品,套,套,562,,1.0000,1368.0000,1368.0000,2280.0000,2280.0000
563,钢铃,维修配件,个,个,563,,0.0000,0.0000,285.0000,0.0000,0.0000
564,挡泥板,维修配件,副,副,564,,0.0000,0.0000,20.0000,80.0000,80.0000
565,扁拖车绳,汽车用品,条,条,565,,0.0000,0.0000,25.0000,100.0000,100.0000
566,彩旗杆,耗材,支,支,566,,0.0000,0.0000,38.0000,0.0000,0.0000
567,磨术擦,耗材,个,个,567,,0.0000,0.0000,2.8000,0.0000,0.0000
568,法雷奥专用雨刮694寸,汽车用品,副,副,568,,1.0000,150.0000,150.0000,280.0000,280.0000
