218	餐费	个	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
219	无醇气泡酒（草莓味）	瓶	其它	红酒	其它系列			默认仓库	-2.0000	128.0000	-256.0000	68.0000	-136.0000	-120.0000	
220	无醇气泡酒（苹果味）	瓶	其它	红酒	其它系列			默认仓库	0.0000	128.0000	0.0000	68.0000	0.0000	0.0000	
221	泡沫液	桶	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	350.0000	0.0000	0.0000	
222	蜡水液	桶	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	350.0000	0.0000	0.0000	
223	威固V70	件	其它	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
224	天幕A30	件	其它	汽车用品	通用系列			默认仓库	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
225	标榜表板蜡	瓶	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	5.5000	0.0000	0.0000	
226	汽车海绵	个	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	
227	汽车刷子	把	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	
228	欧歌专车专用导航	套	其它	汽车用品	专车专用			默认仓库	0.0000	5500.0000	0.0000	0.0000	0.0000	0.0000	
229	玛莱图古堡干红	支	玛莱图	红酒	其它系列			默认仓库	-1.0000	98.0000	-98.0000	23.0000	-23.0000	-75.0000	
230	玛莱图古堡白苏维翁	支	玛莱图	红酒	其它系列			默认仓库	0.0000	118.0000	0.0000	28.0000	0.0000	0.0000	
231	玛莱图古2012干红	支	玛莱图	红酒	其它系列			默认仓库	0.0000	168.0000	0.0000	28.0000	0.0000	0.0000	
232	玛莱图古堡。卡图干红	支	玛莱图	红酒	其它系列			默认仓库	0.0000	138.0000	0.0000	25.0000	0.0000	0.0000	
233	玛莱图古堡。窖藏干红	支	玛莱图	红酒	其它系列			默认仓库	0.0000	188.0000	0.0000	39.0000	0.0000	0.0000	
234	玛莱图古堡。帆船干红	支	玛莱图	红酒	其它系列			默认仓库	0.0000	228.0000	0.0000	45.0000	0.0000	0.0000	
235	玛莱图古堡。超级波尔多柏桐干红	支	玛莱图	红酒	其它系列			默认仓库	0.0000	288.0000	0.0000	55.0000	0.0000	0.0000	
236	安茹玫瑰蜜	支	玛莱图	红酒	其它系列			默认仓库	11.0000	220.0000	2420.0000	68.0000	748.0000	1672.0000	
237	意大利子弹桃红甜起泡酒	支	其它	红酒	其它系列			默认仓库	5.0000	188.0000	940.0000	38.0000	190.0000	750.0000	
238	隆河谷塞纳干红2013	支	其它	红酒	其它系列			默认仓库	1.0000	218.0000	218.0000	55.0000	55.0000	163.0000	
239	塞纳嘉棣干红2012	支	其它	红酒	其它系列			默认仓库	1.0000	388.0000	388.0000	80.0000	80.0000	308.0000	
240	圣罗伦庄园干红	支	其它	红酒	其它系列			默认仓库	1.0000	698.0000	698.0000	145.0000	145.0000	553.0000	
241	圣罗伦干白	支	其它	红酒	其它系列			默认仓库	1.0000	598.0000	598.0000	130.0000	130.0000	468.0000	
242	卡卡尼克城堡红葡萄酒	支	其它	红酒	其它系列			默认仓库	1.0000	688.0000	688.0000	145.0000	145.0000	543.0000	
243	莱维德干红	支	其它	红酒	其它系列			默认仓库	1.0000	888.0000	888.0000	170.0000	170.0000	718.0000	
244	拉翠丝城堡红葡萄酒	支	其它	红酒	其它系列			默认仓库	0.0000	158.0000	0.0000	28.0000	0.0000	0.0000	
245	佩曼城堡干红	支	其它	红酒	其它系列			默认仓库	0.0000	158.0000	0.0000	28.0000	0.0000	0.0000	
246	佩曼城堡干白	支	其它	红酒	其它系列			默认仓库	0.0000	158.0000	0.0000	30.0000	0.0000	0.0000	
247	智利卡萨德阿多比红赤霞珠干红	支	其它	红酒	其它系列			默认仓库	0.0000	238.0000	0.0000	45.0000	0.0000	0.0000	
248	澳洲澳乐斯珍藏西拉干红	支	其它	红酒	其它系列			默认仓库	1.0000	588.0000	588.0000	130.0000	130.0000	458.0000	
249	澳洲澳乐斯精选干红	支	其它	红酒	其它系列			默认仓库	1.0000	218.0000	218.0000	55.0000	55.0000	163.0000	
250	意大利子弹甜白起泡葡萄酒	支	其它	红酒	其它系列			默认仓库	4.0000	188.0000	752.0000	38.0000	152.0000	600.0000	
251	轩尼诗VSOP700ml	支	其它	红酒	其它系列			默认仓库	0.0000	350.0000	0.0000	300.0000	0.0000	0.0000	
252	空调格	个	其它	汽车用品	通用系列			默认仓库	0.0000	80.0000	0.0000	0.0000	0.0000	0.0000	
253	空气格	个	其它	汽车用品	通用系列			默认仓库	0.0000	80.0000	0.0000	0.0000	0.0000	0.0000	
254	梦士纳米丝地毯	台	其它	汽车用品	其它系列			默认仓库	0.0000	1580.0000	0.0000	0.0000	0.0000	0.0000	
255	智能后视镜X6	台	其它	汽车用品	专车专用			默认仓库	4.0000	0.0000	0.0000	1680.0000	6720.0000	-6720.0000	
256	奔富 洛神山庄	瓶	其它	红酒	其它系列			默认仓库	2.0000	68.0000	136.0000	40.0000	80.0000	56.0000	
257	恺撒庄园干白	瓶	其它	红酒	其它系列			默认仓库	0.0000	156.0000	0.0000	38.0000	0.0000	0.0000	
258	蓝调甜白	瓶	其它	红酒	其它系列			默认仓库	3.0000	238.0000	714.0000	70.0000	210.0000	504.0000	
259	格兰甜白（黑）	瓶	其它	红酒	其它系列			默认仓库	5.0000	199.0000	995.0000	41.0000	205.0000	790.0000	
260	格兰桃红（粉）	瓶	其它	红酒	其它系列			默认仓库	5.0000	199.0000	995.0000	41.0000	205.0000	790.0000	
261	伍尔特空调杀菌剂	瓶	伍尔特	美容用品	通用系列			默认仓库	7.0000	0.0000	0.0000	168.0000	1176.0000	-1176.0000	
262	吸顶音箱	个	其它	耗材	其它系列			默认仓库	-5.0000	0.0000	0.0000	30.0000	-150.0000	150.0000	
263	威固V40	件	其它	汽车用品	专车专用			默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
264	3M雅致系列	套	其它	汽车用品	专车专用			默认仓库	0.0000	1280.0000	0.0000	630.0000	0.0000	0.0000	
265	车牌托架	个	其它	汽车用品	其它系列			默认仓库	0.0000	230.0000	0.0000	180.0000	0.0000	0.0000	
266	威威座椅套	套	其它	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
267	大金羊	瓶	其它	红酒	其它系列			默认仓库	0.0000	388.0000	0.0000	190.0000	0.0000	0.0000	
268	奔407	瓶	其它	红酒	其它系列			默认仓库	0.0000	568.0000	0.0000	350.0000	0.0000	0.0000	
269	魔泥布	件	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	80.0000	0.0000	0.0000	
270	金牌VSOP	瓶	其它	红酒	其它系列		1000ML	默认仓库	0.0000	390.0000	0.0000	290.0000	0.0000	0.0000	
271	人头马	瓶	其它	红酒	其它系列		700ML	默认仓库	0.0000	355.0000	0.0000	255.0000	0.0000	0.0000	
272	轩尼诗3星VS	瓶	其它	红酒	其它系列		1000ML	默认仓库	1.0000	335.0000	335.0000	235.0000	235.0000	100.0000	
273	百事吉	瓶	其它	红酒	其它系列			默认仓库	0.0000	1300.0000	0.0000	1150.0000	0.0000	0.0000	
274	马爹利VS	瓶	其它	红酒	其它系列			默认仓库	0.0000	265.0000	0.0000	165.0000	0.0000	0.0000	
275	轩尼诗黑牌	瓶	其它	红酒	其它系列			默认仓库	0.0000	450.0000	0.0000	330.0000	0.0000	0.0000	
276	芝士	个	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	19.5000	0.0000	0.0000	
277	蓝带 700ML	瓶	其它	红酒	其它系列			默认仓库	0.0000	950.0000	0.0000	820.0000	0.0000	0.0000	
278	蓝带 1L	瓶	其它	红酒	其它系列			默认仓库	0.0000	1380.0000	0.0000	1210.0000	0.0000	0.0000	
279	凌途V100	个	其它	汽车用品	通用系列			默认仓库	0.0000	1380.0000	0.0000	640.0000	0.0000	0.0000	
280	伍尔特雨刮精	瓶	其它	美容用品	通用系列			默认仓库	-3.0000	25.0000	-75.0000	14.0000	-42.0000	-33.0000	
281	美光D14001	桶	其它	耗材	其它系列			默认仓库	-4.0000	0.0000	0.0000	168.0000	-672.0000	672.0000	
282	美光D16001	桶	其它	耗材	其它系列			默认仓库	-7.0000	0.0000	0.0000	280.0000	-1960.0000	1960.0000	
283	美光M10501	桶	其它	耗材	其它系列			默认仓库	-4.0000	0.0000	0.0000	500.0000	-2000.0000	2000.0000	
284	美光G13005	支	其它	耗材	其它系列			默认仓库	-3.0000	0.0000	0.0000	75.0000	-225.0000	225.0000	
285	美光分隔瓶	个	其它	耗材	其它系列			默认仓库	-2.0000	0.0000	0.0000	20.0000	-40.0000	40.0000	
286	小海绵	个	其它	耗材	其它系列			默认仓库	-24.0000	0.0000	0.0000	0.5000	-12.0000	12.0000	
287	美光A3714	支	其它	耗材	其它系列			默认仓库	-1.0000	0.0000	0.0000	100.0000	-100.0000	100.0000	
288	3M尊享系列	套	其它	汽车用品	专车专用			默认仓库	-1.0000	1980.0000	-1980.0000	880.0000	-880.0000	-1100.0000	
289	标榜泡沫剂（无刷）	支	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	5.2000	0.0000	0.0000	
290	凌途B60	台	其它	汽车用品	专车专用			默认仓库	0.0000	1380.0000	0.0000	630.0000	0.0000	0.0000	
291	雷迪森偏光眼镜	副	其它	汽车用品	通用系列			默认仓库	4.0000	299.0000	1196.0000	80.0000	320.0000	876.0000	
292	亚路发银离子覆膜	套	其它	美容用品	通用系列			默认仓库	0.0000	380.0000	0.0000	95.0000	0.0000	0.0000	
293	亚路发杀菌清洁套装	套	其它	美容用品	通用系列			默认仓库	0.0000	580.0000	0.0000	175.0000	0.0000	0.0000	
294	亚路发空调清洗喷雾	支	其它	美容用品	通用系列			默认仓库	0.0000	180.0000	0.0000	30.0000	0.0000	0.0000	
295	轩尼诗特醇 700ml老装	瓶	其它	红酒	通用系列			默认仓库	0.0000	558.0000	0.0000	350.0000	0.0000	0.0000	
296	轩尼诗XO1L 旧装	瓶	其它	红酒	通用系列			默认仓库	0.0000	2380.0000	0.0000	1380.0000	0.0000	0.0000	
297	360倒车影视	台	其它	汽车用品	专车专用			默认仓库	0.0000	3980.0000	0.0000	0.0000	0.0000	0.0000	
298	解码器	个	其它	汽车用品	专车专用			默认仓库	0.0000	1800.0000	0.0000	0.0000	0.0000	0.0000	
299	天幕A15	台	其它	汽车用品	通用系列			默认仓库	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
300	曼佐尼	瓶	其它	红酒	其它系列			默认仓库	10.0000	89.0000	890.0000	28.0000	280.0000	610.0000	
301	燃油净化剂	支	其它	美容用品	其它系列			默认仓库	0.0000	50.0000	0.0000	21.0000	0.0000	0.0000	
302	轮胎225/60R16	条	其它	维修配件	通用系列			默认仓库	0.0000	0.0000	0.0000	500.0000	0.0000	0.0000	
303	机油格	个	其它	维修配件	通用系列			默认仓库	0.0000	0.0000	0.0000	40.0000	0.0000	0.0000	
304	补胎	个	其它	维修配件	通用系列			默认仓库	-2.0000	0.0000	0.0000	60.0000	-120.0000	120.0000	
305	罗汉果	斤	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	35.0000	0.0000	0.0000	
306	马爹利300周年1000ml	支	其它	红酒	其它系列			默认仓库	0.0000	2480.0000	0.0000	1650.0000	0.0000	0.0000	
307	巴若莎莫斯卡托红起泡酒	瓶	其它	红酒	其它系列			默认仓库	0.0000	126.0000	0.0000	30.0000	0.0000	0.0000	
308	飞天茅台	件	其它	红酒	其它系列		2013年	默认仓库	0.0000	1180.0000	0.0000	900.0000	0.0000	0.0000	
309	轮胎235/45R17	条	其它	维修配件	通用系列			默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
310	启停宝1L	桶	其它	汽车用品	通用系列		1L	默认仓库	-1.0000	128.0000	-128.0000	0.0000	0.0000	-128.0000	
311	极护1L	桶	其它	汽车用品	其它系列		1L	默认仓库	4.0000	160.0000	640.0000	0.0000	0.0000	640.0000	
312	美孚金装1L	桶	其它	汽车用品	其它系列		1L	默认仓库	1.0000	180.0000	180.0000	0.0000	0.0000	180.0000	
313	美孚银装1L	桶	美孚	汽车用品	其它系列		1L	默认仓库	1.0000	160.0000	160.0000	115.0000	115.0000	45.0000	
314	梦仕开司米纶地毯	套	其它	汽车用品	专车专用			默认仓库	0.0000	2280.0000	0.0000	1140.0000	0.0000	0.0000	
315	儿童安全座椅	个	其它	汽车用品	通用系列			默认仓库	-1.0000	0.0000	0.0000	786.0000	-786.0000	786.0000	
316	人头马1738	瓶	其它	红酒	其它系列			默认仓库	0.0000	888.0000	0.0000	550.0000	0.0000	0.0000	
317	人头马1988	瓶	其它	红酒	其它系列			默认仓库	0.0000	1880.0000	0.0000	1430.0000	0.0000	0.0000	
318	轩尼诗特醇1000ML新装	瓶	其它	红酒	其它系列			默认仓库	0.0000	568.0000	0.0000	360.0000	0.0000	0.0000	
319	奔富128	瓶	其它	红酒	其它系列			默认仓库	0.0000	350.0000	0.0000	220.0000	0.0000	0.0000	
320	奥迪下中网	只	其它	汽车用品	专车专用			默认仓库	0.0000	120.0000	0.0000	120.0000	0.0000	0.0000	
321	太子湖	支	其它	红酒	其它系列		750ml	默认仓库	0.0000	288.0000	0.0000	65.0000	0.0000	0.0000	
322	蓝带白色vsop	瓶	其它	红酒	其它系列		1000ml	默认仓库	0.0000	950.0000	0.0000	750.0000	0.0000	0.0000	
323	轩尼诗XO	瓶	其它	红酒	其它系列		3L	默认仓库	0.0000	6300.0000	0.0000	5200.0000	0.0000	0.0000	
324	马爹利名仕 1.5L	瓶	其它	红酒	其它系列		1.5L	默认仓库	0.0000	1280.0000	0.0000	930.0000	0.0000	0.0000	
325	马爹利名仕 700ML	支	其它	红酒	其它系列		700ML	默认仓库	0.0000	465.0000	0.0000	365.0000	0.0000	0.0000	
326	天幕侧挡A40	台	其它	汽车用品	通用系列			默认仓库	0.0000	1200.0000	0.0000	0.0000	0.0000	0.0000	
327	轮胎255/50R19	条	其它	快修用品	通用系列		255/50R19	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
328	全能水	支	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	60.0000	0.0000	0.0000	
329	电池线(600A)	套	其它	美容用品	通用系列			默认仓库	0.0000	0.0000	0.0000	40.0000	0.0000	0.0000	
330	DK004 鸵鸟纹	个	其它	汽车用品	其它系列			默认仓库	0.0000	168.0000	0.0000	168.0000	0.0000	0.0000	
331	瓦尔塔电池L2-400L	个	瓦尔塔	汽车用品	通用系列		60AH	默认仓库	-1.0000	720.0000	-720.0000	460.0000	-460.0000	-260.0000	
332	TDL风口刷	个	其它	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	
333	汽车风口刷	个	其它	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	4.8000	0.0000	0.0000	
334	车载冰箱	台	其它	汽车用品	其它系列			默认仓库	0.0000	0.0000	0.0000	500.0000	0.0000	0.0000	
335	S3686有线雷达	套	其它	汽车用品	通用系列			默认仓库	1.0000	0.0000	0.0000	320.0000	320.0000	-320.0000	
336	轩尼诗XO 700ML	支	其它	红酒	其它系列		700ML	默认仓库	0.0000	1280.0000	0.0000	980.0000	0.0000	0.0000	
337	瓦尔塔电池H9-110-LT2H	个	瓦尔塔	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	1180.0000	0.0000	0.0000	
338	人头马酒窖精选	支	其它	红酒	其它系列		1000ML	默认仓库	0.0000	550.0000	0.0000	340.0000	0.0000	0.0000	
339	洗车毛巾	条	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	6.2700	0.0000	0.0000	
340	松下电池	粒	其它	汽车用品	其它系列		粒	默认仓库	75.0000	15.0000	1125.0000	2.5000	187.5000	937.5000	
341	万胜电池	粒	其它	汽车用品	其它系列		粒	默认仓库	43.0000	10.0000	430.0000	1.0000	43.0000	387.0000	
342	伍尔特异味消除剂	瓶	伍尔特	汽车用品	通用系列			默认仓库	-1.0000	38.0000	-38.0000	0.0000	0.0000	-38.0000	
343	古帝干邑XO	瓶	其它	红酒	其它系列		93年700ML	默认仓库	0.0000	1680.0000	0.0000	1000.0000	0.0000	0.0000	
344	极致保护蜡	支	其它	汽车用品	通用系列		946ML	默认仓库	0.0000	0.0000	0.0000	95.0000	0.0000	0.0000	
345	高级棕铜黄金蜡	支	其它	汽车用品	通用系列		338g	默认仓库	0.0000	0.0000	0.0000	180.0000	0.0000	0.0000	
346	耗材	包	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
347	邓禄普轮胎	条	邓禄普	汽车用品	专车专用			默认仓库	0.0000	1800.0000	0.0000	1130.0000	0.0000	0.0000	
348	米其林轮胎	条	米其林	汽车用品	专车专用			默认仓库	-2.0000	1400.0000	-2800.0000	0.0000	0.0000	-2800.0000	
349	瓦尔塔电池 80D26L	个	瓦尔塔	汽车用品	专车专用			默认仓库	0.0000	840.0000	0.0000	0.0000	0.0000	0.0000	
350	华宝智能座垫	套	华宝	汽车用品	专车专用			默认仓库	-1.0000	0.0000	0.0000	1180.0000	-1180.0000	1180.0000	
351	倍耐力225/45R18	条	倍耐力	汽车用品	专车专用			默认仓库	0.0000	1700.0000	0.0000	1300.0000	0.0000	0.0000	
352	马爹利XO 1L	支	其它	红酒	其它系列		1L	默认仓库	0.0000	1880.0000	0.0000	1430.0000	0.0000	0.0000	
353	倍耐力225/60R17 P4	条	其它	快修用品	通用系列			默认仓库	0.0000	780.0000	0.0000	540.0000	0.0000	0.0000	
354	DK014 鸵鸟纹	个	其它	汽车用品	专车专用			默认仓库	0.0000	168.0000	0.0000	84.0000	0.0000	0.0000	
355	防爆膜威固K28	台	其它	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
356	卡仕达后视镜导航一体机	个	其它	汽车用品	通用系列			默认仓库	2.0000	2880.0000	5760.0000	1950.0000	3900.0000	1860.0000	
357	轩尼诗礼盒	盒	其它	红酒	其它系列			默认仓库	0.0000	2550.0000	0.0000	2450.0000	0.0000	0.0000	
358	威固侧后挡K14	个	其它	汽车用品	专车专用			默认仓库	0.0000	1330.0000	0.0000	816.0000	0.0000	0.0000	
359	PB003 头层真皮	个	其它	汽车用品	专车专用			默认仓库	0.0000	145.0000	0.0000	0.0000	0.0000	0.0000	
360	仪表台翻新	台	其它	汽车用品	专车专用			默认仓库	1.0000	2800.0000	2800.0000	800.0000	800.0000	2000.0000	
361	收银台高凳	张	其它	耗材	其它系列			默认仓库	1.0000	0.0000	0.0000	85.0000	85.0000	-85.0000	
362	鼎钢真皮钥匙扣车标	个	其它	汽车用品	通用系列		豆沙色	默认仓库	0.0000	78.0000	0.0000	39.0000	0.0000	0.0000	
363	红垫心	个	其它	美容用品	其它系列			默认仓库	0.0000	0.0000	0.0000	30.0000	0.0000	0.0000	
364	顶棚翻新	台	其它	维修配件	通用系列			默认仓库	0.0000	1500.0000	0.0000	600.0000	0.0000	0.0000	
365	法雷奥无骨优选雨刮片26寸	个	其它	汽车用品	通用系列			默认仓库	1.0000	70.0000	70.0000	36.0000	36.0000	34.0000	
366	美光M2601	桶	美光	耗材	通用系列			默认仓库	-3.0000	0.0000	0.0000	248.0000	-744.0000	744.0000	
367	瓦尔塔46B24L	个	瓦尔塔	汽车用品	通用系列			默认仓库	-1.0000	0.0000	0.0000	540.0000	-540.0000	540.0000	
368	固特异225/50R17	条	固特异	汽车用品	专车专用			默认仓库	0.0000	0.0000	0.0000	650.0000	0.0000	0.0000	
369	亚路发微晶蜡	盒	亚路发	保养用品	通用系列			默认仓库	-3.0000	0.0000	0.0000	20.0000	-60.0000	60.0000	
370	鼎钢饰品勇者归来 CK001	个	其它	汽车用品	通用系列			默认仓库	0.0000	128.0000	0.0000	64.0000	0.0000	0.0000	
371	鼎钢饰品 DK004 鸵鸟纹	个	其它	汽车用品	通用系列			默认仓库	0.0000	168.0000	0.0000	84.0000	0.0000	0.0000	
372	绿驰全车脚垫	套	绿驰	汽车用品	专车专用			默认仓库	0.0000	1400.0000	0.0000	880.0000	0.0000	0.0000	
373	车世界雨刮精	瓶	车世界	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	2.2000	0.0000	0.0000	
374	车身贴膜	个	威固	保养用品	专车专用			默认仓库	0.0000	2400.0000	0.0000	1680.0000	0.0000	0.0000	
375	镀晶原液	支	其它	耗材	通用系列			默认仓库	-7.0000	0.0000	0.0000	150.0000	-1050.0000	1050.0000	
376	泡沫清洗格	个	其它	耗材	其它系列			默认仓库	0.0000	0.0000	0.0000	130.0000	0.0000	0.0000	
377	优步后视镜导航	个	优步	汽车用品	通用系列			默认仓库	1.0000	2980.0000	2980.0000	1620.0000	1620.0000	1360.0000	
378	天幕前档HH70	台	其它	汽车用品	通用系列			默认仓库	0.0000	2500.0000	0.0000	1375.0000	0.0000	0.0000	
379	吸尘机	台	其它	耗材	其它系列			默认仓库	1.0000	0.0000	0.0000	340.0000	340.0000	-340.0000	
380	天幕前档SS70	台	威固	汽车用品	专车专用			默认仓库	0.0000	600.0000	0.0000	0.0000	0.0000	0.0000	
381	天幕侧挡SQ28	台	威固	汽车用品	专车专用			默认仓库	0.0000	800.0000	0.0000	800.0000	0.0000	0.0000	
382	小喷壶	个	其它	固定资产	通用系列			默认仓库	11.0000	0.0000	0.0000	15.0000	165.0000	-165.0000	
383	蜡壶	个	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	
384	杰红轮	桶	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	360.0000	0.0000	0.0000	
385	科磨泥布	个	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	35.0000	0.0000	0.0000	
386	99丽彩防水蜡	瓶	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	90.0000	0.0000	0.0000	
387	99丽彩黑蜡	瓶	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	45.0000	0.0000	0.0000	
388	车仆防水蜡	瓶	其它	耗材	通用系列			默认仓库	0.0000	0.0000	0.0000	35.0000	0.0000	0.0000	
389	力喷壶	个	其它	固定资产	其它系列			默认仓库	20.0000	0.0000	0.0000	15.0000	300.0000	-300.0000	
390	棕榈精油	盒	其它	美容用品	通用系列			默认仓库	0.0000	0.0000	0.0000	45.2500	0.0000	0.0000	
391	玻璃镀膜液	瓶	其它	美容用品	通用系列			默认仓库	0.0000	0.0000	0.0000	500.0000	0.0000	0.0000	
392	环保储物罐	个	其它	固定资产	其它系列			默认仓库	4.0000	0.0000	0.0000	28.0000	112.0000	-112.0000	
393	手写荧光笔	支	其它	固定资产	其它系列			默认仓库	1.0000	0.0000	0.0000	36.5000	36.5000	-36.5000	
394	手写荧光板	个	其它	固定资产	其它系列			默认仓库	1.0000	0.0000	0.0000	171.5000	171.5000	-171.5000	
395	灯片	个	其它	固定资产	其它系列			默认仓库	1.0000	0.0000	0.0000	65.0000	65.0000	-65.0000	
396	外挂显示屏	台	丽影	汽车用品	专车专用			默认仓库	0.0000	0.0000	0.0000	200.0000	0.0000	0.0000	
397	360无缝全景	个	丽影	汽车用品	专车专用			默认仓库	0.0000	0.0000	0.0000	1800.0000	0.0000	0.0000	
398	二合一蜡水	桶	其它	耗材	通用系列		桶	默认仓库	0.0000	0.0000	0.0000	135.0000	0.0000	0.0000	
399	地毯清洗架	个	其它	固定资产	其它系列		个	默认仓库	1.0000	0.0000	0.0000	1300.0000	1300.0000	-1300.0000	
400	脚垫	张	其它	固定资产	其它系列		张	默认仓库	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
401	小水桶	个	其它	固定资产	其它系列		个	默认仓库	2.0000	0.0000	0.0000	9.0000	18.0000	-18.0000	
402	法雷奥优选无骨雨刮16寸	个	其它	汽车用品	通用系列		条	默认仓库	2.0000	180.0000	360.0000	56.0000	112.0000	248.0000	
403	法雷奥优选无骨雨刮18寸	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	180.0000	0.0000	29.0000	0.0000	0.0000	
404	法雷奥无骨优选雨刮19寸	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	180.0000	180.0000	33.0000	33.0000	147.0000	
405	法雷奥无骨优选雨刮20寸	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	180.0000	180.0000	33.0000	33.0000	147.0000	
406	法雷奥无骨优选雨刮21寸	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	180.0000	0.0000	33.0000	0.0000	0.0000	
407	法雷奥无骨优选雨刮22寸	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	180.0000	360.0000	33.0000	66.0000	294.0000	
408	99补色蜡	支	其它	耗材	通用系列		支	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
409	长黄毛刷	支	其它	耗材	通用系列		支	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
410	99水蜡	支	其它	耗材	通用系列		支	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
411	水泥克星	支	其它	耗材	通用系列		支	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
412	去污蜡	支	其它	耗材	通用系列		支	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
413	杰机油	瓶	其它	耗材	通用系列		瓶	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
414	车漆修复蜡1L	瓶	其它	耗材	通用系列		瓶	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
415	塑胶亮化蜡1L	瓶	其它	耗材	通用系列		瓶	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
416	对讲机	个	其它	固定资产	其它系列		个	默认仓库	0.0000	0.0000	0.0000	280.0000	0.0000	0.0000	
417	美孚金装4L	支	美孚	汽车用品	通用系列		支	默认仓库	-3.0000	680.0000	-2040.0000	488.0000	-1464.0000	-576.0000	
418	瓦尔塔H7-82LT2H	个	瓦尔塔	汽车用品	专车专用		个	默认仓库	0.0000	1680.0000	0.0000	650.0000	0.0000	0.0000	
419	优步行车记录仪	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	600.0000	0.0000	400.0000	0.0000	0.0000	
420	多用篮	个	其它	固定资产	通用系列		个	默认仓库	8.0000	0.0000	0.0000	6.0000	48.0000	-48.0000	
421	八升水桶	个	其它	固定资产	通用系列		个	默认仓库	8.0000	0.0000	0.0000	8.0000	64.0000	-64.0000	
422	购物篮	个	其它	固定资产	通用系列		个	默认仓库	2.0000	0.0000	0.0000	16.0000	32.0000	-32.0000	
423	小号油斗	个	其它	耗材	通用系列		个	默认仓库	0.0000	0.0000	0.0000	0.8000	0.0000	0.0000	
424	车衣	张	其它	汽车用品	通用系列		张	默认仓库	0.0000	200.0000	0.0000	65.0000	0.0000	0.0000	
425	前碟刹碟	个	其它	维修配件	其它系列		个	默认仓库	0.0000	400.0000	0.0000	220.0000	0.0000	0.0000	
426	卡莱斯车身膜	台	其它	汽车用品	其它系列		台	默认仓库	0.0000	10000.0000	0.0000	6300.0000	0.0000	0.0000	
427	仙人指路智能后视镜	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	0.0000	0.0000	2780.0000	0.0000	0.0000	
428	巴西棕榈蜡	瓶	其它	美容用品	通用系列		瓶	默认仓库	0.0000	0.0000	0.0000	25.0000	0.0000	0.0000	
429	龙士达提篮	个	其它	固定资产	通用系列		个	默认仓库	2.0000	0.0000	0.0000	189.0000	378.0000	-378.0000	
